symbol,orderId,side,realizedPnl,commission,time,telegram_id
BNBUSDT,30599456970,BUY,0.0,0.02620730,2021-04-29 20:00:26,164143041
BNBUSDT,30604855160,SELL,1.86324,0.02809204,2021-04-29 23:32:03,164143041
BNBUSDT,30629466372,SELL,4.96683,0.02705458,2021-04-30 09:47:26,164143041
BCHUSDT,11919972113,BUY,0.0,0.02771834,2021-05-04 03:50:39,164143041
BNBUSDT,30757962396,BUY,0.0,0.02696484,2021-05-04 03:51:40,164143041
BNBUSDT,30759614609,SELL,1.303,0.02620200,2021-05-04 04:17:22,164143041
BNBUSDT,30760652643,SELL,-0.00168,0.01540780,2021-05-04 05:22:51,164143041
BNBUSDT,30760652643,SELL,-0.0014,0.01283984,2021-05-04 05:22:51,164143041
BCHUSDT,11921020241,SELL,1.0871,0.02795660,2021-05-04 12:23:40,164143041
BCHUSDT,11930289786,SELL,3.23263,0.02920798,2021-05-04 13:19:04,164143041
BNBUSDT,30780102820,BUY,0.0,0.02754166,2021-05-04 17:36:16,164143041
BCHUSDT,11937092237,BUY,0.0,0.02783256,2021-05-04 17:37:14,164143041
BCHUSDT,11937840041,SELL,1.41077,0.02839687,2021-05-04 17:53:17,164143041
BCHUSDT,11938252561,SELL,-0.00142,0.02783200,2021-05-04 18:07:49,164143041
ETHUSDT,8389765496453647672,BUY,0.0,0.02717248,2021-05-04 18:59:23,164143041
BCHUSDT,11938601523,BUY,0.0,0.02803703,2021-05-04 19:01:51,164143041
BCHUSDT,11939874255,SELL,1.40378,0.02841037,2021-05-04 19:05:06,164143041
BCHUSDT,11939951913,SELL,-0.063,0.02820000,2021-05-04 19:44:00,164143041
ETHUSDT,8389765496462909619,SELL,2.30979,0.02809640,2021-05-04 21:03:20,164143041
ETHUSDT,8389765496472554300,SELL,-0.01722,0.02716560,2021-05-05 02:49:51,164143041
BNBUSDT,30783580476,SELL,1.41922,0.02810935,2021-05-05 10:40:43,164143041
BNBUSDT,30831483127,SELL,1.54583,0.02816000,2021-05-06 03:26:09,164143041
ETHUSDT,8389765496624726264,BUY,0.0,0.02790353,2021-05-06 21:43:45,164143041
ETHUSDT,8389765496627698303,SELL,1.72242,0.02927307,2021-05-06 22:49:35,164143041
ETHUSDT,8389765493993789456,SELL,0.28056,0.00978672,2021-03-12 22:00:46,212951984
BTCUSDT,16151788086,BUY,0.0,0.03224988,2021-03-16 03:03:26,212951984
ETHUSDT,8389765494092937565,BUY,0.0,0.01923963,2021-03-15 08:33:26,212951984
BTCUSDT,16142895090,BUY,0.0,0.02321784,2021-03-15 09:13:34,212951984
ETHUSDT,8389765493891127529,BUY,0.0,0.01876200,2021-03-10 23:08:34,212951984
BNBUSDT,29048894218,SELL,0.95685,0.01556856,2021-03-15 10:24:09,212951984
BNBUSDT,29048894218,SELL,0.19077,0.00311347,2021-03-15 10:24:09,212951984
BNBUSDT,28981472900,SELL,0.15579,0.00944488,2021-03-12 22:00:33,212951984
ETHUSDT,8389765493979235890,SELL,0.33264,0.00980756,2021-03-12 15:46:45,212951984
ETHUSDT,8389765493897046205,SELL,0.0,0.01911600,2021-03-11 02:03:38,212951984
BCHUSDT,10986370748,BUY,0.0,0.00967894,2021-03-12 12:30:01,212951984
BCHUSDT,10992271617,SELL,-0.25207,0.01925705,2021-03-12 21:16:44,212951984
ETHUSDT,8389765493896888945,SELL,0.98046,0.01880018,2021-03-10 23:47:08,212951984
BNBUSDT,29045344602,BUY,0.0,0.01872917,2021-03-15 09:17:23,212951984
BNBUSDT,29050827174,SELL,-0.02527,0.01922526,2021-03-15 11:22:06,212951984
BTCUSDT,16275659596,SELL,2.51949,0.06756906,2021-03-16 22:31:49,212951984
BNBUSDT,28973695205,SELL,0.88398,0.00973616,2021-03-12 17:14:17,212951984
BNBUSDT,29070216780,BUY,0.0,0.01910087,2021-03-16 03:00:50,212951984
BNBUSDT,29071720000,SELL,0.9814,0.01998320,2021-03-16 08:50:35,212951984
BNBUSDT,28965330514,BUY,0.0,0.00938257,2021-03-12 15:05:25,212951984
ETHUSDT,8389765493977462708,BUY,0.0,0.00967450,2021-03-12 15:27:18,212951984
ETHUSDT,8389765494359690205,SELL,0.0,0.02428524,2021-03-22 01:09:46,212951984
BNBUSDT,29105300668,SELL,1.7575,0.01931410,2021-03-17 10:09:41,212951984
ETHUSDT,8389765494326900108,BUY,0.0,0.02428524,2021-03-21 04:26:40,212951984
BTCUSDT,16547847939,BUY,0.0,0.02280276,2021-03-21 06:48:53,212951984
ETHUSDT,8389765494389893036,BUY,0.0,0.02429574,2021-03-22 22:00:15,212951984
ETHUSDT,8389765494233140235,SELL,0.02889,0.01961420,2021-03-18 09:57:31,212951984
BTCUSDT,16661165155,SELL,0.69372,0.02245576,2021-03-24 10:15:37,212951984
BNBUSDT,29230366382,SELL,0.75144,0.02491814,2021-03-23 03:17:51,212951984
BTCUSDT,16656495687,BUY,0.0,0.02217828,2021-03-22 22:00:20,212951984
ETHUSDT,8389765494398030121,SELL,2.18856,0.14285797,2021-03-23 00:58:19,212951984
ETHUSDT,8389765494097357539,SELL,0.92014,0.01924468,2021-03-18 04:37:48,212951984
BTCUSDT,16556471603,SELL,0.63976,0.02305866,2021-03-21 21:05:52,212951984
BTCUSDT,16594576537,SELL,-0.00086,0.02280241,2021-03-22 02:39:31,212951984
BNBUSDT,29226454540,BUY,0.0,0.02432627,2021-03-22 21:15:07,212951984
ETHUSDT,8389765494311326756,SELL,3.21674,0.02543268,2021-03-20 15:18:21,212951984
ETHUSDT,8389765494332706910,SELL,0.75718,0.02458812,2021-03-21 23:40:22,212951984
BNBUSDT,29226846428,SELL,0.73508,0.02462030,2021-03-22 21:44:57,212951984
BNBUSDT,29227623295,SELL,0.0,0.02432627,2021-03-22 22:35:54,212951984
BNBUSDT,29234500261,SELL,0.04008,0.02463360,2021-03-23 07:16:22,212951984
BNBUSDT,29228821885,BUY,0.0,0.02461756,2021-03-23 00:00:36,212951984
BTCUSDT,16275659864,SELL,-0.17544,0.04430400,2021-03-17 07:01:23,212951984
ETHUSDT,8389765494392140793,BUY,0.0,0.04669553,2021-03-23 00:02:55,212951984
ETHUSDT,8389765494517511594,SELL,1.16083999,0.14250521,2021-03-26 00:24:04,212951984
BTCUSDT,16781539145,BUY,0.0,0.02173108,2021-03-24 22:15:23,212951984
BNBUSDT,29279084650,SELL,0.47784,0.01233600,2021-03-24 22:54:00,212951984
BNBUSDT,29276734981,BUY,0.0,0.02479576,2021-03-24 22:27:50,212951984
BTCUSDT,16865129403,SELL,3.66807,0.14675138,2021-03-26 00:25:04,212951984
BNBUSDT,29294441427,BUY,0.0,0.02434338,2021-03-25 14:14:47,212951984
BNBUSDT,29309907073,SELL,-0.01846,0.02433600,2021-03-26 01:42:38,212951984
BTCUSDT,16766086374,SELL,0.70547,0.02246046,2021-03-24 17:36:52,212951984
BNBUSDT,29295586504,SELL,1.43754,0.02491840,2021-03-26 00:13:12,212951984
BNBUSDT,29279785605,SELL,-0.00025,0.02530170,2021-03-25 00:02:52,212951984
ETHUSDT,8389765494461718698,BUY,0.0,0.02476395,2021-03-24 20:45:20,212951984
BNBUSDT,29279084650,SELL,0.47784,0.01233600,2021-03-24 22:54:00,212951984
ETHUSDT,8389765494465861658,BUY,0.0,0.04625649,2021-03-25 00:16:53,212951984
BTCUSDT,16787108187,BUY,0.0,0.05091100,2021-03-25 14:27:16,212951984
BTCUSDT,17153754152,BUY,0.0,0.02298288,2021-03-31 10:54:10,212951984
ETHUSDT,8389765494706582617,BUY,0.0,0.02484370,2021-03-31 11:06:45,212951984
BTCUSDT,17154504808,SELL,0.81608,0.02330931,2021-03-31 10:56:55,212951984
ETHUSDT,8389765494707587500,SELL,1.13225,0.02529660,2021-03-31 11:31:19,212951984
ETHUSDT,8389765494724849069,SELL,2.6656,0.02590994,2021-03-31 20:23:43,212951984
ETHUSDT,8389765494978307897,SELL,0.88,0.02670809,2021-04-07 00:32:42,212951984
BNBUSDT,29656249396,BUY,0.0,0.02549775,2021-04-07 13:49:59,212951984
BTCUSDT,17154602409,SELL,-0.0472,0.02296400,2021-03-31 11:05:47,212951984
BTCUSDT,17330190220,BUY,0.0,0.02287216,2021-04-04 01:32:56,212951984
ETHUSDT,8389765494918916141,SELL,3.0016,0.02692185,2021-04-05 17:24:40,212951984
BNBUSDT,29452336894,BUY,0.0,0.02432119,2021-03-31 11:05:23,212951984
BNBUSDT,29453437455,SELL,5.47386,0.02651073,2021-04-01 10:53:55,212951984
BNBUSDT,29704528066,SELL,5.27561,0.02760800,2021-04-08 16:12:40,212951984
ETHUSDT,8389765494967390961,SELL,0.9168,0.02672281,2021-04-06 18:50:14,212951984
BTCUSDT,17507978952,SELL,-0.00323,0.02249374,2021-04-07 20:23:29,212951984
ETHUSDT,8389765494994489306,BUY,0.0,0.02646683,2021-04-07 12:12:48,212951984
BTCUSDT,17335182208,SELL,0.60945,0.02311594,2021-04-04 02:18:10,212951984
ETHUSDT,8389765494965114062,BUY,0.0,0.02635609,2021-04-06 17:22:10,212951984
BNBUSDT,29452944890,SELL,1.77954,0.02503300,2021-03-31 11:17:43,212951984
ETHUSDT,8389765494903142896,BUY,0.0,0.02612311,2021-04-05 09:00:08,212951984
BTCUSDT,17499605826,SELL,0.66239,0.02275999,2021-04-07 17:15:57,212951984
ETHUSDT,8389765494912473745,SELL,1.0263,0.02693552,2021-04-05 12:43:25,212951984
BTCUSDT,17495587380,BUY,0.0,0.02249504,2021-04-07 14:27:13,212951984
BNBUSDT,29662307645,SELL,2.52144,0.02650633,2021-04-08 05:18:17,212951984
BTCUSDT,17337023760,SELL,-0.00023,0.02287206,2021-04-04 02:36:04,212951984
BTCUSDT,18006175477,SELL,0.00266,0.02457194,2021-04-17 13:55:08,212951984
BNBUSDT,29976995578,SELL,0.09774,0.03758400,2021-04-16 04:46:49,212951984
BNBUSDT,30047535150,SELL,2.3986,0.04014224,2021-04-16 16:55:50,212951984
BTCUSDT,17868418499,SELL,-0.01697,0.02499205,2021-04-14 20:59:28,212951984
BTCUSDT,17952625251,SELL,1.60158,0.04978239,2021-04-17 05:20:15,212951984
BTCUSDT,17666978713,SELL,1.984,0.04777040,2021-04-11 02:33:37,212951984
ETHUSDT,8389765495426199816,BUY,0.0,0.04230571,2021-04-17 19:01:43,212951984
ETHUSDT,8389765495429578507,SELL,1.7604,0.04254498,2021-04-17 19:35:19,212951984
BNBUSDT,29964437086,BUY,0.0,0.03754490,2021-04-14 17:14:42,212951984
ETHUSDT,8389765494998973318,SELL,0.86064,0.02721826,2021-04-08 19:00:03,212951984
BNBUSDT,30054320653,SELL,12.0309,0.04595430,2021-04-17 07:17:07,212951984
BNBUSDT,29968784291,SELL,4.23792,0.03924007,2021-04-14 17:32:14,212951984
BTCUSDT,17861797686,SELL,1.81672,0.05072436,2021-04-14 19:18:18,212951984
BTCUSDT,17946003370,BUY,0.0,0.03685632,2021-04-16 09:03:16,212951984
BNBUSDT,30046633515,BUY,0.0,0.04016237,2021-04-16 16:51:32,212951984
ETHUSDT,8389765495056598998,SELL,2.7248,0.02714956,2021-04-10 05:58:35,212951984
BTCUSDT,17649196850,BUY,0.0,0.03523260,2021-04-10 23:51:06,212951984
BTCUSDT,17777905197,SELL,3.83918,0.02502407,2021-04-13 11:17:38,212951984
BTCUSDT,17854349212,BUY,0.0,0.03749826,2021-04-14 18:32:41,212951984
ETHUSDT,8389765495439788262,BUY,0.0,0.04247419,2021-04-18 03:23:57,212951984
BTCUSDT,18041412621,BUY,0.0,0.07945070,2021-04-18 06:20:25,212951984
BNBUSDT,30104546325,SELL,-0.02948,0.04170443,2021-04-18 06:31:02,212951984
BNBUSDT,30104778574,SELL,2.96815,0.04250114,2021-04-18 06:50:34,212951984
BNBUSDT,30104431856,SELL,1.9022,0.03868472,2021-04-18 06:28:12,212951984
ETHUSDT,8389765495443651076,BUY,0.0,0.07929700,2021-04-18 06:20:28,212951984
ETHUSDT,8389765495430774481,SELL,-0.0069,0.04276785,2021-04-17 20:59:48,212951984
BNBUSDT,30097365518,BUY,0.0,0.04203486,2021-04-18 04:20:51,212951984
BNBUSDT,30104644184,BUY,0.0,0.04221201,2021-04-18 06:34:26,212951984
ETHUSDT,8389765495497744628,SELL,10.46592,0.24772876,2021-04-19 01:51:24,212951984
BTCUSDT,18038075881,BUY,0.0,0.04752528,2021-04-18 03:31:02,212951984
BNBUSDT,30103752134,BUY,0.0,0.04266432,2021-04-18 06:20:25,212951984
BNBUSDT,30105403176,SELL,-0.05088,0.04308979,2021-04-18 12:31:01,212951984
BNBUSDT,30104431856,SELL,0.2853,0.00580269,2021-04-18 06:28:12,212951984
BNBUSDT,30101197614,SELL,-0.03864,0.04201940,2021-04-18 06:10:15,212951984
BNBUSDT,30100887570,SELL,2.50509,0.04303689,2021-04-18 04:38:17,212951984
BCHUSDT,11662887220,BUY,0.0,0.04041107,2021-04-23 00:04:49,212951984
BCHUSDT,11670961383,SELL,-0.052,0.04097496,2021-04-23 05:16:31,212951984
BCHUSDT,11665020852,SELL,-0.024,0.04057056,2021-04-23 03:05:21,212951984
BNBUSDT,30166040558,BUY,0.0,0.04215701,2021-04-19 18:46:56,212951984
ETHUSDT,8389765495751986142,BUY,0.0,0.03989774,2021-04-23 05:25:46,212951984
ETHUSDT,8389765495761951009,SELL,-0.00188,0.04032600,2021-04-23 08:18:20,212951984
BCHUSDT,11671734576,SELL,5.40736,0.04217513,2021-04-23 05:31:07,212951984
BNBUSDT,30170835482,SELL,4.25898,0.04386060,2021-04-19 19:10:15,212951984
BNBUSDT,30177542475,SELL,5.72946,0.04444880,2021-04-19 22:13:45,212951984
BCHUSDT,11664578335,SELL,4.29352,0.04195940,2021-04-23 00:20:55,212951984
BCHUSDT,11669700394,BUY,0.0,0.04099576,2021-04-23 04:50:14,212951984
BCHUSDT,11671506419,BUY,0.0,0.04015308,2021-04-23 05:23:31,212951984
BTCUSDT,18171201296,SELL,-23.23193999,0.24465918,2021-04-19 22:14:35,212951984
BCHUSDT,11670696788,SELL,4.2614,0.04270032,2021-04-23 04:58:29,212951984
BNBUSDT,30318968154,BUY,0.0,0.03957766,2021-04-22 23:28:13,212951984
ETHUSDT,8389765495759645096,SELL,5.52046,0.04167692,2021-04-23 05:53:08,212951984
BCHUSDT,11681517473,SELL,0.53552,0.00246841,2021-04-23 12:15:43,212951984
BCHUSDT,11681517473,SELL,9.0099,0.04164372,2021-04-23 12:15:43,212951984
BNBUSDT,30360696093,SELL,-0.40506,0.00389722,2021-04-23 12:14:54,212951984
BNBUSDT,30360696093,SELL,-0.40482,0.00389732,2021-04-23 12:14:54,212951984
BNBUSDT,30360696093,SELL,-7.08855,0.06820142,2021-04-23 12:14:54,212951984
ETHUSDT,8389765495933468700,BUY,0.0,0.04359240,2021-04-26 00:42:18,212951984
BCHUSDT,11735419936,BUY,0.0,0.04202030,2021-04-26 00:45:25,212951984
ETHUSDT,8389765495944818776,SELL,3.633,0.04504560,2021-04-26 01:07:23,212951984
BCHUSDT,11739597190,SELL,5.10124,0.04391738,2021-04-26 02:05:16,212951984
ETHUSDT,8389765495946324670,SELL,1.1275,0.00481024,2021-04-26 03:15:49,212951984
ETHUSDT,8389765495946324670,SELL,10.1088,0.04327668,2021-04-26 03:15:49,212951984
BCHUSDT,11741067271,SELL,16.05681,0.04858644,2021-04-26 09:14:26,212951984
BNBUSDT,30599460631,BUY,0.0,0.04790629,2021-04-29 20:00:21,212951984
BNBUSDT,30604840004,SELL,3.27369,0.04921576,2021-04-29 23:32:08,212951984
BNBUSDT,30629460526,SELL,9.32631,0.05163681,2021-04-30 09:47:13,212951984
BCHUSDT,11919968715,BUY,0.0,0.04040615,2021-05-04 03:50:40,212951984
BNBUSDT,30757944670,BUY,0.0,0.04017549,2021-05-04 03:51:34,212951984
BNBUSDT,30759605081,SELL,2.6494,0.05256680,2021-05-04 04:21:55,212951984
BNBUSDT,30760785019,SELL,-0.00175,0.01287606,2021-05-04 05:22:31,212951984
BNBUSDT,30760785019,SELL,-0.00105,0.00772563,2021-05-04 05:22:31,212951984
BNBUSDT,30760785019,SELL,-0.00111,0.00772561,2021-05-04 05:22:31,212951984
BNBUSDT,30760785019,SELL,-0.0012,0.00772557,2021-05-04 05:22:31,212951984
BNBUSDT,30760785019,SELL,-0.0022,0.01287588,2021-05-04 05:22:31,212951984
BCHUSDT,11921019234,SELL,2.01756,0.05151124,2021-05-04 12:23:40,212951984
BCHUSDT,11930290193,SELL,5.87008,0.05265920,2021-05-04 13:19:04,212951984
BNBUSDT,30780104976,BUY,0.0,0.04105202,2021-05-04 17:36:16,212951984
BCHUSDT,11937085983,BUY,0.0,0.04102961,2021-05-04 17:37:03,212951984
ETHUSDT,8389765496453644823,BUY,0.0,0.03987478,2021-05-04 18:59:23,212951984
ETHUSDT,8389765496462920909,SELL,4.15074,0.05085646,2021-05-04 21:04:18,212951984
ETHUSDT,8389765496472619099,SELL,-0.00312,0.05048955,2021-05-05 02:49:49,212951984
BCHUSDT,11937838515,SELL,2.54533,0.05250165,2021-05-05 03:30:32,212951984
BCHUSDT,11949475959,SELL,7.8338,0.05422404,2021-05-05 03:59:02,212951984
BNBUSDT,30783584277,SELL,2.6214,0.05111200,2021-05-05 10:40:42,212951984
BNBUSDT,30831503551,SELL,2.98347,0.05376000,2021-05-06 03:26:09,212951984
BTCUSDT,14727018522,BUY,0.0,0.09072666,2021-02-22 16:14:03,217248795
BTCUSDT,14646860833,SELL,2.8638,0.09226988,2021-02-21 12:26:05,217248795
BTCUSDT,14717501656,BUY,0.0,0.04253088,2021-02-22 14:16:09,217248795
BTCUSDT,14719455516,SELL,0.83424,0.08539545,2021-02-22 14:25:26,217248795
BTCUSDT,14714424499,SELL,0.35936,0.08771838,2021-02-22 12:59:14,217248795
BTCUSDT,14759936617,BUY,0.0,0.04104391,2021-02-23 04:51:56,217248795
BTCUSDT,14592704851,BUY,0.0,0.09112436,2021-02-20 14:18:58,217248795
BTCUSDT,14710419368,SELL,0.58088,0.08738371,2021-02-22 12:05:00,217248795
BTCUSDT,14785957344,BUY,0.0,0.03829239,2021-02-23 10:27:08,217248795
BTCUSDT,14791701630,SELL,4.6665,0.09350000,2021-02-23 11:15:05,217248795
BTCUSDT,14789742639,BUY,0.0,0.04581670,2021-02-23 11:09:33,217248795
BTCUSDT,14706072151,BUY,0.0,0.04357568,2021-02-22 11:58:16,217248795
BTCUSDT,14766053641,SELL,1.98912,0.08288348,2021-02-23 05:30:58,217248795
BTCUSDT,14712916563,BUY,0.0,0.08757464,2021-02-22 12:33:14,217248795
BTCUSDT,14788425952,SELL,1.29928,0.07710451,2021-02-23 10:43:35,217248795
BTCUSDT,14721600754,BUY,0.0,0.05188190,2021-02-22 16:07:46,217248795
BTCUSDT,14727556644,SELL,-28.32996,0.27388513,2021-02-22 16:16:15,217248795
ETHUSDT,8389765493362494815,SELL,-0.06083,0.04354669,2021-02-28 05:53:56,217248795
ETHUSDT,8389765493351270265,SELL,1.3946,0.04392800,2021-02-28 02:01:42,217248795
ETHUSDT,8389765493357792577,BUY,0.0,0.02178551,2021-02-28 05:44:18,217248795
ETHUSDT,8389765493498075361,SELL,12.14063,0.04766316,2021-03-03 15:13:00,217248795
ETHUSDT,8389765493348427341,BUY,0.0,0.02168508,2021-02-28 01:28:50,217248795
ETHUSDT,8389765493486881653,BUY,0.0,0.02140345,2021-03-02 22:04:26,217248795
BTCUSDT,12920671445,BUY,0.0,0.11757877,2021-01-25 23:22:09,236438180
BTCUSDT,13045470249,BUY,0.0,0.01184366,2021-01-27 16:44:07,236438180
BTCUSDT,13053756679,SELL,4.65793,0.06108524,2021-01-27 18:57:52,236438180
BTCUSDT,13045470249,BUY,0.0,0.04737840,2021-01-27 16:44:07,236438180
BTCUSDT,12928559177,BUY,0.0,0.11312244,2021-01-26 08:45:52,236438180
BTCUSDT,13217672600,BUY,0.0,0.02746696,2021-01-29 21:31:28,236438180
BTCUSDT,13231431612,SELL,0.79664,0.05525257,2021-01-30 00:50:26,236438180
BTCUSDT,12966457803,SELL,9.54414,0.34764130,2021-01-26 12:15:25,236438180
BTCUSDT,13838624696,BUY,0.0,0.14205574,2021-02-08 12:50:14,236438180
BTCUSDT,13842926032,BUY,0.0,0.12666665,2021-02-08 14:43:15,236438180
BTCUSDT,13936406477,BUY,0.0,0.13139226,2021-02-09 17:22:55,236438180
BTCUSDT,13808565677,BUY,0.0,0.13864143,2021-02-07 22:58:20,236438180
BTCUSDT,13838625933,SELL,-1.16541,0.14158958,2021-02-08 14:10:12,236438180
BTCUSDT,13905831911,SELL,-2.02111,0.13267287,2021-02-09 10:15:53,236438180
BTCUSDT,13748511838,SELL,-0.52764,0.06464008,2021-02-07 00:21:55,236438180
BTCUSDT,13808566158,SELL,3.93732,0.14021636,2021-02-08 01:04:54,236438180
BTCUSDT,13748510597,BUY,0.0,0.06485113,2021-02-07 00:17:43,236438180
BTCUSDT,13828799018,SELL,3.85767,0.14182380,2021-02-08 09:32:29,236438180
BTCUSDT,13872031830,BUY,0.0,0.13936035,2021-02-08 22:31:10,236438180
BTCUSDT,13936408504,SELL,-2.24077,0.13049596,2021-02-09 18:11:45,236438180
BTCUSDT,13842926872,SELL,2.11576,0.12751296,2021-02-08 14:44:04,236438180
BTCUSDT,13756372816,BUY,0.0,0.03045008,2021-02-07 06:46:04,236438180
BTCUSDT,13766755207,SELL,4.8696,0.06284800,2021-02-07 12:34:48,236438180
BTCUSDT,13828798077,BUY,0.0,0.14028073,2021-02-08 08:12:50,236438180
BTCUSDT,13872033258,SELL,4.6928,0.14123747,2021-02-08 22:48:30,236438180
BTCUSDT,13905830023,BUY,0.0,0.13348131,2021-02-09 08:36:56,236438180
BTCUSDT,14317608090,BUY,0.0,0.05667444,2021-02-16 02:35:04,236438180
BTCUSDT,13952396282,BUY,0.0,0.13317640,2021-02-09 22:42:15,236438180
BTCUSDT,13980123120,BUY,0.0,0.13102745,2021-02-10 09:20:27,236438180
BTCUSDT,14036571918,BUY,0.0,0.12794913,2021-02-11 05:56:13,236438180
BTCUSDT,13946442864,SELL,-2.0041,0.13150334,2021-02-09 21:10:49,236438180
BTCUSDT,13980124736,SELL,-1.36388,0.13048190,2021-02-10 09:25:32,236438180
BTCUSDT,13952397841,SELL,-1.491,0.13258000,2021-02-09 22:44:58,236438180
BTCUSDT,14230798800,BUY,0.0,0.11820002,2021-02-14 12:10:19,236438180
BTCUSDT,14267024064,SELL,-25.1412,0.38881920,2021-02-15 04:21:23,236438180
BTCUSDT,13987986426,SELL,-1.32909,0.13141035,2021-02-10 12:32:46,236438180
BTCUSDT,14036573797,SELL,-1.6415,0.12729253,2021-02-11 05:58:18,236438180
BTCUSDT,14235814595,SELL,1.43382,0.11877355,2021-02-14 14:22:21,236438180
BTCUSDT,14314032132,SELL,-0.35982,0.11523900,2021-02-16 00:05:30,236438180
BTCUSDT,13946440451,BUY,0.0,0.13230498,2021-02-09 20:32:10,236438180
BTCUSDT,14036452087,SELL,-0.12131,0.12738149,2021-02-11 05:54:39,236438180
BTCUSDT,14053872692,SELL,0.79198,0.12991092,2021-02-11 12:59:32,236438180
BTCUSDT,14062281602,SELL,10.76523,0.13411999,2021-02-11 15:34:30,236438180
BTCUSDT,14320443622,SELL,13.27026,0.11865698,2021-02-16 05:41:28,236438180
BTCUSDT,13987984307,BUY,0.0,0.13194199,2021-02-10 12:12:17,236438180
BTCUSDT,14036451361,BUY,0.0,0.12743001,2021-02-11 05:54:38,236438180
BTCUSDT,14265305102,BUY,0.0,0.13221459,2021-02-15 04:15:29,236438180
BTCUSDT,14053573383,BUY,0.0,0.12959413,2021-02-11 12:54:25,236438180
BTCUSDT,14053891236,BUY,0.0,0.12981390,2021-02-11 12:59:50,236438180
BTCUSDT,14293329596,BUY,0.0,0.11538292,2021-02-15 15:02:45,236438180
BTCUSDT,14263464116,BUY,0.0,0.06722324,2021-02-15 03:35:11,236438180
BTCUSDT,14714412387,SELL,1.07605,0.10974432,2021-02-22 12:59:00,236438180
BTCUSDT,14592662308,BUY,0.0,0.11399702,2021-02-20 14:18:14,236438180
BTCUSDT,14712876079,BUY,0.0,0.10931390,2021-02-22 12:32:32,236438180
BTCUSDT,14727019000,BUY,0.0,0.12105984,2021-02-22 16:14:03,236438180
BTCUSDT,14785952361,BUY,0.0,0.05745780,2021-02-23 10:27:06,236438180
BTCUSDT,14711255274,SELL,-0.84024,0.13040222,2021-02-22 12:09:33,236438180
BTCUSDT,14727423780,SELL,-1.9347,0.01960000,2021-02-22 16:16:15,236438180
BTCUSDT,14371142778,SELL,4.1559,0.13572999,2021-02-16 22:00:29,236438180
BTCUSDT,14364995446,BUY,0.0,0.06703381,2021-02-16 20:10:29,236438180
BTCUSDT,14719450332,SELL,1.5654,0.12810000,2021-02-22 14:25:26,236438180
BTCUSDT,14721560730,BUY,0.0,0.06230508,2021-02-22 16:07:43,236438180
BTCUSDT,14759941987,BUY,0.0,0.05125210,2021-02-23 04:52:09,236438180
BTCUSDT,14618895359,SELL,-13.42735,0,2021-02-21 00:41:23,236438180
BTCUSDT,14706068882,BUY,0.0,0.06536916,2021-02-22 11:58:16,236438180
BTCUSDT,14788440760,SELL,1.85292,0.11565676,2021-02-23 10:43:35,236438180
BTCUSDT,14766111908,SELL,2.78275,0.10361730,2021-02-23 05:30:58,236438180
BTCUSDT,14791697738,SELL,5.4,0.11220000,2021-02-23 11:15:05,236438180
BTCUSDT,14717768001,BUY,0.0,0.06373692,2021-02-22 14:20:27,236438180
BTCUSDT,14727423780,SELL,-32.8899,0.33320000,2021-02-22 16:16:15,236438180
BTCUSDT,14789734143,BUY,0.0,0.05502000,2021-02-23 11:09:33,236438180
ETHUSDT,8389765493486878473,BUY,0.0,0.02757302,2021-03-02 22:04:26,236438180
ETHUSDT,8389765493599407975,SELL,0.67326,0.05963300,2021-03-04 22:06:14,236438180
ETHUSDT,8389765493854116232,SELL,0.4686,0.03929970,2021-03-10 05:12:30,236438180
BTCUSDT,15437711265,SELL,0.44343,0.05801161,2021-03-05 01:59:16,236438180
ETHUSDT,8389765493357792821,BUY,0.0,0.02785236,2021-02-28 05:44:18,236438180
BTCUSDT,15453381197,BUY,0.0,0.02819016,2021-03-05 02:21:48,236438180
ETHUSDT,8389765493498063829,SELL,15.56734,0.06137297,2021-03-03 15:13:00,236438180
BTCUSDT,15788624138,SELL,0.43192,0.04283068,2021-03-10 05:43:30,236438180
ETHUSDT,8389765493596020246,BUY,0.0,0.02968184,2021-03-04 20:48:57,236438180
ETHUSDT,8389765493351276038,SELL,1.71981,0.05606600,2021-02-28 02:01:42,236438180
BTCUSDT,15390022340,BUY,0.0,0.02949174,2021-03-04 06:47:15,236438180
ETHUSDT,8389765493362540886,SELL,-0.07777,0.05567362,2021-02-28 05:53:56,236438180
BTCUSDT,15454752142,SELL,-0.00255,0.05637930,2021-03-05 06:20:36,236438180
ETHUSDT,8389765493348336459,BUY,0.0,0.02768903,2021-02-28 01:28:49,236438180
BTCUSDT,15396798995,SELL,0.39759,0.05914251,2021-03-04 08:22:23,236438180
ETHUSDT,8389765493609885235,BUY,0.0,0.02983928,2021-03-05 03:08:19,236438180
ETHUSDT,8389765493852129894,BUY,0.0,0.01955613,2021-03-10 04:10:38,236438180
BNBUSDT,28872163513,SELL,1.15185,0.03801336,2021-03-10 05:48:30,236438180
